﻿BattleFieldInfo_M1100-10_0大王寨入村,"<#61C3C8>{PlayerName}</color> join the battle, up to 6 people can be deployed.",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M1100-10_0大王寨入村,Defeat <#61C3C8>all enemies</color>.,เอาชนะ <#61C3C8> ศัตรูทั้งหมด</color>
BattleFieldFail_M1100-10_0大王寨入村,<#61C3C8>All of our members</color> are defeated.,<#61C3C8>สมาชิกของเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M1100-10_0迷踪林抓大王寨,"<#61C3C8>{PlayerName}</color> join the battle, up to 6 people can be deployed.",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M1100-10_0迷踪林抓大王寨,Defeat <#61C3C8>all enemies</color>.,เอาชนะ <#61C3C8> ศัตรูทั้งหมด</color>
BattleFieldFail_M1100-10_0迷踪林抓大王寨,<#61C3C8>All of our members</color> are defeated.,<#61C3C8>สมาชิกของเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_M1100-10_0战三教,"<#61C3C8>{PlayerName}</color> join the battle, up to 6 people can be deployed.",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
BattleFieldWin_M1100-10_0战三教,Defeat <#61C3C8>all enemies</color>.,เอาชนะ <#61C3C8> ศัตรูทั้งหมด</color>
BattleFieldFail_M1100-10_0战三教,<#61C3C8>All of our members</color> are defeated.,<#61C3C8>สมาชิกของเราทั้งหมด</color>พ่ายแพ้
BattleFieldInfo_R10003-6洪小七单挑恶乞丐,"<#61C3C8>Hong Xiaoqi</color> joins the battle, with a maximum of 1 person on the field.",<#61C3C8>หงเสี่ยวฉี</color> เข้าร่วมการต่อสู้ โดยมีตัวละครลงสนามได้สูงสุด 1 ตัว
BattleFieldWin_R10003-6洪小七单挑恶乞丐,Defeat <#61C3C8>E Qigai</color>.,เอาชนะ <#61C3C8>เอ้อร์ฉีไก้</color>
BattleFieldFail_R10003-6洪小七单挑恶乞丐,<#61C3C8>Hong Xiaoqi</color> has been defeated.,<#61C3C8>หงเสี่ยวฉี</color> พ่ายแพ้
BattleFieldInfo_School-2150-3打长春子,"<#61C3C8>{PlayerName}</color> join the battle, up to 6 people can be deployed.",<#61C3C8>{PlayerName}</color> เข้าร่วมการต่อสู้ เลือกลงได้สูงสุด 6 ตัวละคร
