﻿ForgeEffect_外功伤害加成1,<#EFD09F>Monumental</color>,<#EFD09F>อนุสาวรีย์</color>
ForgeEffect_外功伤害加成2,<#EFD09F>Monumental</color>,<#EFD09F>อนุสาวรีย์</color>
ForgeEffect_外功伤害加成3,<#EFD09F>Monumental</color>,<#EFD09F>อนุสาวรีย์</color>
ForgeEffect_外功伤害减免1,<#EFD09F>Iron Bone</color>,<#EFD09F>กระดูกเหล็ก</color>
ForgeEffect_外功伤害减免2,<#EFD09F>Iron Bone</color>,<#EFD09F>กระดูกเหล็ก</color>
ForgeEffect_外功伤害减免3,<#EFD09F>Iron Bone</color>,<#EFD09F>กระดูกเหล็ก</color>
ForgeEffect_生命增加1,<#EFD09F>Health Maintenance</color>,<#EFD09F>ดูแลสุขภาพ</color>
ForgeEffect_生命增加2,<#EFD09F>Health Maintenance</color>,<#EFD09F>ดูแลสุขภาพ</color>
ForgeEffect_生命增加3,<#EFD09F>Health Maintenance</color>,<#EFD09F>ดูแลสุขภาพ</color>
ForgeEffect_生命增加4,<#EFD09F>Health Maintenance</color>,<#EFD09F>ดูแลสุขภาพ</color>
ForgeEffect_生命百分比增加1,<#EFD09F>Longevity</color>,<#EFD09F>อายุยืน</color>
ForgeEffect_生命百分比增加2,<#EFD09F>Longevity</color>,<#EFD09F>อายุยืน</color>
ForgeEffect_生命百分比增加3,<#EFD09F>Longevity</color>,<#EFD09F>อายุยืน</color>
ForgeEffect_生命百分比增加4,<#EFD09F>Longevity</color>,<#EFD09F>อายุยืน</color>
ForgeEffect_内力增加1,<#EFD09F>Rest</color>,<#EFD09F>พักผ่อน</color>
ForgeEffect_内力增加2,<#EFD09F>Rest</color>,<#EFD09F>พักผ่อน</color>
ForgeEffect_内力增加3,<#EFD09F>Rest</color>,<#EFD09F>พักผ่อน</color>
ForgeEffect_内力百分比增加1,<#EFD09F>Consolidate</color>,<#EFD09F>รวบรวม</color>
ForgeEffect_内力百分比增加2,<#EFD09F>Consolidate</color>,<#EFD09F>รวบรวม</color>
ForgeEffect_内力百分比增加3,<#EFD09F>Consolidate</color>,<#EFD09F>รวบรวม</color>
ForgeEffect_攻击增加1,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加2,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加3,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加4,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加5,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加6,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加7,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加8,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加9,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加10,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加11,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加12,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_攻击增加13,<#EFD09F>Attack</color>,<#EFD09F>โจมตี</color>
ForgeEffect_防御增加1,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_防御增加2,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_防御增加3,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_防御增加4,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_防御增加5,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_防御增加6,<#EFD09F>Defense</color>,<#EFD09F>ป้องกัน</color>
ForgeEffect_轻功增加1,<#EFD09F>Swift Swallow</color>,<#EFD09F>นกนางแอ่น</color>
ForgeEffect_轻功增加2,<#EFD09F>Swift Swallow</color>,<#EFD09F>นกนางแอ่น</color>
ForgeEffect_轻功增加3,<#EFD09F>Swift Swallow</color>,<#EFD09F>นกนางแอ่น</color>
ForgeEffect_轻功增加4,<#EFD09F>Swift Swallow</color>,<#EFD09F>นกนางแอ่น</color>
ForgeEffect_轻功减少1,<#EFD09F>Bound Feet</color>,<#EFD09F>ผูกเท้า</color>
ForgeEffect_轻功减少2,<#EFD09F>Bound Feet</color>,<#EFD09F>ผูกเท้า</color>
ForgeEffect_轻功减少3,<#EFD09F>Bound Feet</color>,<#EFD09F>ผูกเท้า</color>
ForgeEffect_轻功减少4,<#EFD09F>Bound Feet</color>,<#EFD09F>ผูกเท้า</color>
